scenario_id,regime,winner_method,winner_score,winner_margin,profiles_aggregated,weight_severity,noise_scale,hard_threshold
s003804,heritage_strict,expert_reference_upper_bound,83.6177,19.5408,8,0.4853,0.7018,3
s003805,visual_lenient,expert_reference_upper_bound,84.9702,19.6191,8,0.1267,0.9019,3
s003806,balanced,expert_reference_upper_bound,85.2633,22.7869,8,0.2132,1.0604,2
s003807,construction_strict,expert_reference_upper_bound,86.1158,16.9603,8,0.3955,1.0309,2
s003808,motif_strict,expert_reference_upper_bound,89.2398,26.2332,8,0.1293,0.8601,1
s003809,heritage_strict,expert_reference_upper_bound,87.2083,25.6646,8,0.4032,0.8364,1
s003810,visual_lenient,expert_reference_upper_bound,84.58,20.3972,8,0.3458,1.308,2
s003811,balanced,expert_reference_upper_bound,85.6814,22.4884,8,0.4317,0.9969,2
s003812,construction_strict,expert_reference_upper_bound,84.0128,21.0955,8,0.2173,1.2557,2
s003813,motif_strict,expert_reference_upper_bound,86.4274,23.6004,8,0.4397,1.2182,3
s003814,heritage_strict,expert_reference_upper_bound,81.2684,17.1384,8,0.529,1.13,2
s003815,visual_lenient,expert_reference_upper_bound,86.9951,22.4714,8,0.4066,1.3142,3
s003816,balanced,expert_reference_upper_bound,83.8093,16.71,8,0.3562,1.2476,2
s003817,construction_strict,expert_reference_upper_bound,86.4211,22.9924,8,0.3416,0.7576,3
s003818,motif_strict,expert_reference_upper_bound,81.321,12.0851,8,0.5301,1.1745,1
s003819,heritage_strict,expert_reference_upper_bound,83.3921,22.9642,8,0.3561,1.5137,3
s003820,visual_lenient,expert_reference_upper_bound,78.2217,14.0574,8,0.3761,1.2306,3
s003821,balanced,expert_reference_upper_bound,86.5525,18.5672,8,0.4867,1.6953,3
s003822,construction_strict,expert_reference_upper_bound,84.6659,17.988,8,0.5059,1.4674,1
s003823,motif_strict,expert_reference_upper_bound,82.7527,24.2459,8,0.3736,1.2144,3
s003824,heritage_strict,expert_reference_upper_bound,81.3988,20.1,8,0.1007,1.1759,1
s003825,visual_lenient,expert_reference_upper_bound,87.1587,27.0934,8,0.5361,1.3676,2
s003826,balanced,expert_reference_upper_bound,86.9732,27.3401,8,0.3687,1.5415,1
s003827,construction_strict,expert_reference_upper_bound,80.7086,19.4297,8,0.181,0.6119,2
s003828,motif_strict,expert_reference_upper_bound,82.645,19.7492,8,0.3804,1.7017,2
s003829,heritage_strict,expert_reference_upper_bound,85.7519,24.3002,8,0.1748,0.6009,1
s003830,visual_lenient,expert_reference_upper_bound,87.3238,19.6488,8,0.3072,1.3706,1
s003831,balanced,expert_reference_upper_bound,87.2617,25.5927,8,0.1816,0.6367,3
s003832,construction_strict,expert_reference_upper_bound,87.3674,24.2839,8,0.1621,1.2478,2
s003833,motif_strict,expert_reference_upper_bound,83.1819,18.5073,8,0.2169,0.6652,2
s003834,heritage_strict,expert_reference_upper_bound,86.6939,23.553,8,0.165,0.8206,1
s003835,visual_lenient,expert_reference_upper_bound,87.3125,19.4718,8,0.3968,1.7238,2
s003836,balanced,expert_reference_upper_bound,84.7582,22.4294,8,0.4269,0.6369,2
s003837,construction_strict,expert_reference_upper_bound,81.7785,14.3178,8,0.5202,1.1687,1
s003838,motif_strict,expert_reference_upper_bound,84.0599,22.6593,8,0.1718,0.9046,1
s003839,heritage_strict,expert_reference_upper_bound,84.8404,19.0078,8,0.393,0.7115,3
s003840,visual_lenient,expert_reference_upper_bound,82.0053,18.8145,8,0.3049,1.2707,2
s003841,balanced,expert_reference_upper_bound,83.6442,19.6879,8,0.3564,1.4889,1
s003842,construction_strict,expert_reference_upper_bound,85.7638,21.5913,8,0.2924,1.0438,3
s003843,motif_strict,expert_reference_upper_bound,80.8016,17.2092,8,0.2093,0.7971,1
s003844,heritage_strict,expert_reference_upper_bound,81.9196,19.3821,8,0.4432,1.5276,3
s003845,visual_lenient,expert_reference_upper_bound,81.6809,18.3703,8,0.28,1.5436,2
s003846,balanced,expert_reference_upper_bound,81.0302,20.5472,8,0.1606,1.7072,3
s003847,construction_strict,expert_reference_upper_bound,82.8716,19.1875,8,0.348,1.2359,3
s003848,motif_strict,expert_reference_upper_bound,82.1707,19.6231,8,0.2255,1.7152,1
s003849,heritage_strict,expert_reference_upper_bound,80.1004,18.158,8,0.1545,1.2203,1
s003850,visual_lenient,expert_reference_upper_bound,83.7768,20.3613,8,0.51,1.1694,3
s003851,balanced,expert_reference_upper_bound,81.4167,12.7488,8,0.462,1.4098,3
s003852,construction_strict,expert_reference_upper_bound,86.3195,27.2792,8,0.4625,1.1205,3
s003853,motif_strict,expert_reference_upper_bound,79.854,13.8679,8,0.5405,1.2872,2
s003854,heritage_strict,expert_reference_upper_bound,88.8196,28.9131,8,0.2267,0.5723,2
s003855,visual_lenient,expert_reference_upper_bound,80.2391,16.9686,8,0.5107,0.5715,3
s003856,balanced,expert_reference_upper_bound,85.7664,22.353,8,0.1357,1.6288,2
s003857,construction_strict,expert_reference_upper_bound,83.2086,20.4387,8,0.1932,0.717,2
s003858,motif_strict,expert_reference_upper_bound,79.4578,19.6295,8,0.1588,0.7271,2
s003859,heritage_strict,expert_reference_upper_bound,84.4802,20.9182,8,0.4971,1.3618,3
s003860,visual_lenient,expert_reference_upper_bound,85.1786,20.7476,8,0.1564,0.6424,3
s003861,balanced,expert_reference_upper_bound,84.6838,23.5359,8,0.1112,0.618,1
s003862,construction_strict,expert_reference_upper_bound,85.1576,21.7886,8,0.4667,0.6627,1
s003863,motif_strict,expert_reference_upper_bound,87.347,23.6487,8,0.4851,1.6185,2
s003864,heritage_strict,expert_reference_upper_bound,81.0274,19.4934,8,0.4728,0.7709,1
s003865,visual_lenient,expert_reference_upper_bound,79.3701,15.925,8,0.4351,1.2856,1
s003866,balanced,expert_reference_upper_bound,84.5605,18.6778,8,0.2322,1.5194,2
s003867,construction_strict,expert_reference_upper_bound,87.1558,26.3807,8,0.1556,0.98,1
s003868,motif_strict,expert_reference_upper_bound,84.9033,20.3215,8,0.3696,1.5996,2
s003869,heritage_strict,expert_reference_upper_bound,81.8481,19.2222,8,0.203,0.829,3
s003870,visual_lenient,expert_reference_upper_bound,80.527,17.7377,8,0.4003,1.2096,2
s003871,balanced,expert_reference_upper_bound,85.0569,20.567,8,0.5417,1.2952,2
s003872,construction_strict,expert_reference_upper_bound,82.3115,22.5946,8,0.1031,1.5476,2
s003873,motif_strict,expert_reference_upper_bound,85.4456,23.7472,8,0.1623,1.2744,1
s003874,heritage_strict,expert_reference_upper_bound,83.0918,22.1388,8,0.4307,1.4921,3
s003875,visual_lenient,expert_reference_upper_bound,84.0391,22.5443,8,0.3943,0.7189,2
s003876,balanced,expert_reference_upper_bound,81.9842,17.5981,8,0.2765,0.8328,2
s003877,construction_strict,expert_reference_upper_bound,87.7016,27.0775,8,0.1589,1.3397,2
s003878,motif_strict,expert_reference_upper_bound,80.1793,19.262,8,0.5175,1.5929,1
s003879,heritage_strict,expert_reference_upper_bound,81.5326,17.6776,8,0.3621,1.7007,1
s003880,visual_lenient,expert_reference_upper_bound,83.5617,19.2407,8,0.1685,1.3787,3
s003881,balanced,expert_reference_upper_bound,87.7985,23.3044,8,0.1147,1.0657,1
s003882,construction_strict,expert_reference_upper_bound,85.7057,23.6556,8,0.4401,1.0606,1
s003883,motif_strict,expert_reference_upper_bound,80.1785,17.0683,8,0.2346,0.7815,3
s003884,heritage_strict,expert_reference_upper_bound,84.8766,24.2552,8,0.1645,0.7322,3
s003885,visual_lenient,expert_reference_upper_bound,81.5574,19.4783,8,0.1138,1.1907,2
s003886,balanced,expert_reference_upper_bound,84.3657,20.5348,8,0.4508,0.6468,3
s003887,construction_strict,expert_reference_upper_bound,85.2699,23.2699,8,0.277,1.0138,1
s003888,motif_strict,expert_reference_upper_bound,83.1688,19.1323,8,0.4911,1.6092,3
s003889,heritage_strict,expert_reference_upper_bound,77.3274,15.1617,8,0.4724,1.5021,3
s003890,visual_lenient,expert_reference_upper_bound,81.5509,14.2093,8,0.2945,1.4269,3
s003891,balanced,expert_reference_upper_bound,85.3275,21.2553,8,0.4759,0.7402,1
s003892,construction_strict,expert_reference_upper_bound,87.5876,24.7198,8,0.4694,1.0519,3
s003893,motif_strict,expert_reference_upper_bound,83.6047,21.4031,8,0.3884,0.7317,2
s003894,heritage_strict,expert_reference_upper_bound,79.2902,14.3522,8,0.4709,1.658,1
s003895,visual_lenient,expert_reference_upper_bound,86.3842,23.2125,8,0.5191,1.0698,2
s003896,balanced,expert_reference_upper_bound,81.0844,17.7827,8,0.1097,0.8186,2
s003897,construction_strict,expert_reference_upper_bound,84.6883,22.0597,8,0.5292,0.916,1
s003898,motif_strict,expert_reference_upper_bound,87.9303,26.221,8,0.3456,0.9425,1
s003899,heritage_strict,expert_reference_upper_bound,87.0194,21.6599,8,0.1607,1.0296,1
s003900,visual_lenient,expert_reference_upper_bound,81.1291,16.2411,8,0.4521,1.0756,3
s003901,balanced,expert_reference_upper_bound,83.4533,21.5074,8,0.4602,0.9425,2
s003902,construction_strict,expert_reference_upper_bound,87.0763,26.1803,8,0.3736,0.6124,3
s003903,motif_strict,expert_reference_upper_bound,84.375,18.8119,8,0.1237,1.036,2
s003904,heritage_strict,expert_reference_upper_bound,81.3739,19.4183,8,0.4033,0.7906,3
s003905,visual_lenient,expert_reference_upper_bound,80.8365,19.8709,8,0.1077,0.7009,1
s003906,balanced,expert_reference_upper_bound,85.4654,23.9534,8,0.4584,1.5991,1
s003907,construction_strict,expert_reference_upper_bound,83.5794,19.8777,8,0.5455,1.0819,1
s003908,motif_strict,expert_reference_upper_bound,84.5255,18.5681,8,0.3022,1.4649,1
s003909,heritage_strict,expert_reference_upper_bound,84.6773,24.3597,8,0.3068,1.4187,2
s003910,visual_lenient,expert_reference_upper_bound,83.6953,22.1932,8,0.2036,1.735,2
s003911,balanced,expert_reference_upper_bound,84.606,22.7035,8,0.4588,1.0596,2
s003912,construction_strict,expert_reference_upper_bound,81.4091,16.5184,8,0.1046,1.5514,3
s003913,motif_strict,expert_reference_upper_bound,82.8841,20.6694,8,0.434,1.6252,2
s003914,heritage_strict,expert_reference_upper_bound,80.1881,16.5142,8,0.352,1.5221,1
s003915,visual_lenient,expert_reference_upper_bound,84.5679,22.6734,8,0.4099,1.1978,1
s003916,balanced,expert_reference_upper_bound,81.1607,13.771,8,0.4331,1.3082,2
s003917,construction_strict,expert_reference_upper_bound,81.6345,26.2259,8,0.5069,1.5186,1
s003918,motif_strict,expert_reference_upper_bound,81.8307,21.3022,8,0.3478,0.7085,2
s003919,heritage_strict,expert_reference_upper_bound,85.7564,20.4046,8,0.1424,1.3114,1
s003920,visual_lenient,expert_reference_upper_bound,88.9862,27.7126,8,0.4437,1.4868,3
s003921,balanced,expert_reference_upper_bound,85.0983,17.3252,8,0.3754,0.8949,1
s003922,construction_strict,expert_reference_upper_bound,83.7241,20.4369,8,0.1127,0.989,2
s003923,motif_strict,expert_reference_upper_bound,78.8897,17.7097,8,0.3962,1.3834,1
s003924,heritage_strict,expert_reference_upper_bound,81.7308,18.6923,8,0.2038,1.3942,2
s003925,visual_lenient,expert_reference_upper_bound,85.5157,23.1116,8,0.4911,0.7722,3
s003926,balanced,expert_reference_upper_bound,84.5618,18.2099,8,0.4568,1.2665,3
s003927,construction_strict,expert_reference_upper_bound,86.4478,21.7193,8,0.4238,0.6069,1
s003928,motif_strict,expert_reference_upper_bound,83.6063,23.2749,8,0.4461,0.6263,1
s003929,heritage_strict,expert_reference_upper_bound,85.2994,20.6107,8,0.1689,0.8953,2
s003930,visual_lenient,expert_reference_upper_bound,81.0018,16.8276,8,0.218,0.5751,2
s003931,balanced,expert_reference_upper_bound,84.6414,10.7492,8,0.225,1.5433,3
s003932,construction_strict,expert_reference_upper_bound,81.2726,19.5824,8,0.3426,0.9011,1
s003933,motif_strict,expert_reference_upper_bound,84.8585,20.9247,8,0.2869,1.7338,1
s003934,heritage_strict,expert_reference_upper_bound,83.9903,20.5951,8,0.4142,0.6462,2
s003935,visual_lenient,expert_reference_upper_bound,79.2919,21.361,8,0.4047,1.2657,2
s003936,balanced,expert_reference_upper_bound,85.3553,19.9118,8,0.1392,1.6692,3
s003937,construction_strict,expert_reference_upper_bound,84.9008,23.3327,8,0.2142,1.3436,1
s003938,motif_strict,expert_reference_upper_bound,76.9358,13.7117,8,0.5259,1.0606,1
s003939,heritage_strict,expert_reference_upper_bound,81.0734,21.5474,8,0.1167,0.9531,1
s003940,visual_lenient,expert_reference_upper_bound,80.8351,14.9713,8,0.1459,0.8949,3
s003941,balanced,expert_reference_upper_bound,87.6614,27.8698,8,0.3522,0.9316,1
s003942,construction_strict,expert_reference_upper_bound,86.7807,26.1128,8,0.3319,0.9409,1
s003943,motif_strict,expert_reference_upper_bound,84.8733,19.408,8,0.2948,0.9249,2
s003944,heritage_strict,expert_reference_upper_bound,80.9559,18.1426,8,0.4801,1.4405,1
s003945,visual_lenient,expert_reference_upper_bound,82.6691,20.6244,8,0.1918,0.7353,2
s003946,balanced,expert_reference_upper_bound,86.2946,25.6637,8,0.2446,0.9531,3
s003947,construction_strict,expert_reference_upper_bound,83.4772,22.384,8,0.172,1.0583,1
s003948,motif_strict,expert_reference_upper_bound,85.9228,23.4357,8,0.3075,1.4052,3
s003949,heritage_strict,expert_reference_upper_bound,79.7049,13.2272,8,0.1947,1.3835,2
s003950,visual_lenient,expert_reference_upper_bound,82.8351,20.6789,8,0.1892,1.3874,2
s003951,balanced,expert_reference_upper_bound,88.7461,28.6475,8,0.1633,1.4282,2
s003952,construction_strict,expert_reference_upper_bound,80.4521,16.7263,8,0.1755,0.6499,2
s003953,motif_strict,expert_reference_upper_bound,83.8737,21.7026,8,0.2175,0.5757,1
s003954,heritage_strict,expert_reference_upper_bound,87.3543,23.2339,8,0.1788,0.9844,3
s003955,visual_lenient,expert_reference_upper_bound,82.8666,19.099,8,0.4872,1.3488,1
s003956,balanced,expert_reference_upper_bound,83.7031,20.8635,8,0.4671,0.9913,3
s003957,construction_strict,expert_reference_upper_bound,82.1913,23.4382,8,0.2794,1.1715,2
s003958,motif_strict,expert_reference_upper_bound,78.1823,12.2455,8,0.2468,0.981,2
s003959,heritage_strict,expert_reference_upper_bound,84.342,24.1004,8,0.2965,1.7436,1
s003960,visual_lenient,expert_reference_upper_bound,82.2575,15.9482,8,0.5319,1.5218,3
s003961,balanced,expert_reference_upper_bound,81.481,20.0102,8,0.1548,0.7936,2
s003962,construction_strict,expert_reference_upper_bound,80.0521,22.124,8,0.437,0.8164,1
s003963,motif_strict,expert_reference_upper_bound,78.9636,12.1548,8,0.4937,1.2057,2
s003964,heritage_strict,expert_reference_upper_bound,84.119,24.161,8,0.11,0.6076,1
s003965,visual_lenient,expert_reference_upper_bound,79.9452,16.6442,8,0.3331,1.6361,2
s003966,balanced,expert_reference_upper_bound,84.3506,20.7714,8,0.3136,0.6248,1
s003967,construction_strict,expert_reference_upper_bound,87.6039,23.3969,8,0.4804,0.6635,2
s003968,motif_strict,expert_reference_upper_bound,82.8358,28.2705,8,0.5303,1.6078,3
s003969,heritage_strict,expert_reference_upper_bound,79.2384,10.4647,8,0.5495,1.6963,3
s003970,visual_lenient,expert_reference_upper_bound,84.5449,14.7977,8,0.2162,1.7261,1
s003971,balanced,expert_reference_upper_bound,79.4615,11.0567,8,0.3464,1.7369,1
s003972,construction_strict,expert_reference_upper_bound,85.3425,21.4922,8,0.2914,0.792,1
s003973,motif_strict,expert_reference_upper_bound,84.114,20.5293,8,0.5017,1.2501,3
s003974,heritage_strict,expert_reference_upper_bound,82.5763,20.4778,8,0.274,1.6087,2
s003975,visual_lenient,expert_reference_upper_bound,84.8541,19.8759,8,0.4878,0.797,2
s003976,balanced,expert_reference_upper_bound,85.4781,23.7956,8,0.3895,1.6942,1
s003977,construction_strict,expert_reference_upper_bound,86.3427,23.1823,8,0.1367,0.9801,2
s003978,motif_strict,expert_reference_upper_bound,82.3694,22.2026,8,0.3566,0.6735,2
s003979,heritage_strict,expert_reference_upper_bound,81.0649,16.4923,8,0.275,1.6039,2
s003980,visual_lenient,expert_reference_upper_bound,81.2771,19.7486,8,0.4363,1.2998,2
s003981,balanced,expert_reference_upper_bound,90.7909,24.3828,8,0.1947,1.2414,2
s003982,construction_strict,expert_reference_upper_bound,80.6913,15.1659,8,0.3876,1.3287,1
s003983,motif_strict,expert_reference_upper_bound,83.8685,19.2229,8,0.2219,0.9891,3
s003984,heritage_strict,expert_reference_upper_bound,85.7126,24.8222,8,0.247,0.943,2
s003985,visual_lenient,expert_reference_upper_bound,87.6064,24.6512,8,0.1383,1.7282,2
s003986,balanced,expert_reference_upper_bound,84.3342,18.2411,8,0.1257,1.4956,1
s003987,construction_strict,expert_reference_upper_bound,83.7959,24.0842,8,0.1213,0.8856,2
s003988,motif_strict,expert_reference_upper_bound,83.4845,22.7883,8,0.3968,0.893,3
s003989,heritage_strict,expert_reference_upper_bound,83.6213,18.8337,8,0.1148,0.7743,1
s003990,visual_lenient,expert_reference_upper_bound,83.2534,23.2889,8,0.3164,1.5096,3
s003991,balanced,expert_reference_upper_bound,83.4948,20.4693,8,0.3929,1.2708,2
s003992,construction_strict,expert_reference_upper_bound,86.9682,25.2971,8,0.4606,0.6437,3
s003993,motif_strict,expert_reference_upper_bound,85.5926,20.7495,8,0.3216,1.2914,3
s003994,heritage_strict,expert_reference_upper_bound,82.7853,22.7795,8,0.3552,1.3368,1
s003995,visual_lenient,expert_reference_upper_bound,85.0791,17.9469,8,0.4736,0.6165,2
s003996,balanced,expert_reference_upper_bound,82.6601,22.244,8,0.4266,0.9857,1
s003997,construction_strict,expert_reference_upper_bound,86.9134,25.1702,8,0.2252,0.8082,1
s003998,motif_strict,expert_reference_upper_bound,79.4388,21.0579,8,0.4418,1.6542,3
s003999,heritage_strict,expert_reference_upper_bound,84.3297,20.8493,8,0.3073,0.8311,3
s004000,visual_lenient,expert_reference_upper_bound,84.4766,16.2511,8,0.3522,1.4964,2
s004001,balanced,expert_reference_upper_bound,86.6154,23.4532,8,0.1086,0.5872,1
s004002,construction_strict,expert_reference_upper_bound,82.6583,23.5502,8,0.163,0.7005,2
s004003,motif_strict,expert_reference_upper_bound,77.3926,15.3381,8,0.107,1.0098,3
s004004,heritage_strict,expert_reference_upper_bound,82.7594,20.4026,8,0.1712,1.6355,1
s004005,visual_lenient,expert_reference_upper_bound,85.9845,20.1572,8,0.2555,0.5646,1
s004006,balanced,expert_reference_upper_bound,84.6296,22.3725,8,0.2522,1.332,3
s004007,construction_strict,expert_reference_upper_bound,84.8757,22.4899,8,0.3335,1.716,1
s004008,motif_strict,expert_reference_upper_bound,82.6294,27.5278,8,0.3644,1.5511,1
s004009,heritage_strict,expert_reference_upper_bound,86.0073,16.6971,8,0.4889,1.4091,2
s004010,visual_lenient,expert_reference_upper_bound,81.0596,17.5221,8,0.2768,0.883,2
s004011,balanced,expert_reference_upper_bound,90.3276,28.9458,8,0.4533,0.5745,2
s004012,construction_strict,expert_reference_upper_bound,83.937,22.2464,8,0.411,1.0829,1
s004013,motif_strict,expert_reference_upper_bound,80.2512,13.5871,8,0.4427,0.7856,1
s004014,heritage_strict,expert_reference_upper_bound,86.0684,21.2722,8,0.5348,1.3126,1
s004015,visual_lenient,expert_reference_upper_bound,83.653,17.7768,8,0.5227,1.0816,2
s004016,balanced,expert_reference_upper_bound,77.2348,12.1526,8,0.3332,0.9586,1
s004017,construction_strict,expert_reference_upper_bound,84.6564,24.9344,8,0.1368,0.8096,2
s004018,motif_strict,expert_reference_upper_bound,88.8221,26.1027,8,0.4423,0.7752,1
s004019,heritage_strict,expert_reference_upper_bound,82.9055,19.8706,8,0.5099,1.5058,1
s004020,visual_lenient,expert_reference_upper_bound,89.0869,24.32,8,0.5449,1.2071,1
s004021,balanced,expert_reference_upper_bound,84.8136,25.1251,8,0.1537,0.8701,2
s004022,construction_strict,expert_reference_upper_bound,86.738,22.5277,8,0.5052,0.9113,3
s004023,motif_strict,expert_reference_upper_bound,81.4411,17.0544,8,0.2193,1.3662,1
s004024,heritage_strict,expert_reference_upper_bound,82.7924,19.0454,8,0.3607,0.9572,1
s004025,visual_lenient,expert_reference_upper_bound,88.5463,24.5571,8,0.3342,1.0813,2
s004026,balanced,expert_reference_upper_bound,84.6946,24.7473,8,0.3504,1.42,1
s004027,construction_strict,expert_reference_upper_bound,88.0002,22.8519,8,0.3801,1.5687,3
